,date,negatives,positives,ratio,negatives (t-1),positives (t-1),ratio (t-1),negatives (t-2),positives (t-2),ratio (t-2),negatives (t-3),positives (t-3),ratio (t-3),negatives (t-4),positives (t-4),ratio (t-4),negatives (t-5),positives (t-5),ratio (t-5),negatives (t-6),positives (t-6),ratio (t-6),negatives (t-7),positives (t-7),ratio (t-7),label
54,2019-02-14,19,31,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,11.0,8.0,0.42105263157894735,1
55,2019-02-13,16,9,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,11.0,18.0,0.6206896551724138,0
56,2019-02-12,21,22,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,17.0,14.0,0.45161290322580644,1
57,2019-02-11,15,10,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,8.0,11.0,0.5789473684210527,1
58,2019-02-08,23,15,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,19.0,20.0,0.5128205128205128,0
59,2019-02-07,27,16,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,16.0,17.0,0.5151515151515151,0
60,2019-02-06,12,18,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,27.0,38.0,0.5846153846153846,0
61,2019-02-05,11,17,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,19.0,31.0,0.62,0
62,2019-02-04,13,8,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,16.0,9.0,0.36,1
63,2019-02-01,13,15,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,21.0,22.0,0.5116279069767442,1
64,2019-01-31,10,11,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,15.0,10.0,0.4,1
65,2019-01-30,28,17,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,23.0,15.0,0.39473684210526316,0
66,2019-01-29,12,14,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,27.0,16.0,0.37209302325581395,1
67,2019-01-28,17,16,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,12.0,18.0,0.6,1
68,2019-01-25,11,12,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,11.0,17.0,0.6071428571428571,0
69,2019-01-24,6,13,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,13.0,8.0,0.38095238095238093,1
70,2019-01-23,8,20,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,13.0,15.0,0.5357142857142857,0
71,2019-01-22,14,16,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,10.0,11.0,0.5238095238095238,1
72,2019-01-18,29,23,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,28.0,17.0,0.37777777777777777,0
73,2019-01-17,31,35,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,12.0,14.0,0.5384615384615384,1
74,2019-01-16,23,28,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,17.0,16.0,0.48484848484848486,1
75,2019-01-15,8,8,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,11.0,12.0,0.5217391304347826,1
76,2019-01-14,13,17,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,6.0,13.0,0.6842105263157895,1
77,2019-01-11,10,15,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,8.0,20.0,0.7142857142857143,0
78,2019-01-10,25,39,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,14.0,16.0,0.5333333333333333,0
79,2019-01-09,22,35,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,29.0,23.0,0.4423076923076923,1
80,2019-01-08,19,19,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,31.0,35.0,0.5303030303030303,1
81,2019-01-07,11,12,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,23.0,28.0,0.5490196078431373,1
82,2019-01-04,39,40,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,8.0,8.0,0.5,1
83,2019-01-03,30,39,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,13.0,17.0,0.5666666666666667,1
84,2019-01-02,36,33,0.4782608695652174,30.0,39.0,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,10.0,15.0,0.6,0
85,2018-12-31,29,24,0.4528301886792453,36.0,33.0,0.4782608695652174,30.0,39.0,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,25.0,39.0,0.609375,1
86,2018-12-28,58,57,0.4956521739130435,29.0,24.0,0.4528301886792453,36.0,33.0,0.4782608695652174,30.0,39.0,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,22.0,35.0,0.6140350877192983,1
87,2018-12-27,80,82,0.5061728395061729,58.0,57.0,0.4956521739130435,29.0,24.0,0.4528301886792453,36.0,33.0,0.4782608695652174,30.0,39.0,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,19.0,19.0,0.5,0
88,2018-12-26,80,91,0.5321637426900585,80.0,82.0,0.5061728395061729,58.0,57.0,0.4956521739130435,29.0,24.0,0.4528301886792453,36.0,33.0,0.4782608695652174,30.0,39.0,0.5652173913043478,39.0,40.0,0.5063291139240507,11.0,12.0,0.5217391304347826,1
